Buy Threshold,Sell Threshold,Risk Reward Ratio,Loss Buffer,Risk Per Trade,Start Date,End Date,Backtest Duration,Total Trades,Total Buys,Total Sells,Initial Balance,Final Balance,Total Returns,Total Returns (%),Annualised Returns (%),Average Returns,Average Returns (%),Average Trade Duration,Number of Winners,Number of Long Winners,Number of Short Winners,Average Winner Returns,Average Winner Returns (%),Number of Losers,Number of Long Losers,Number of Short Losers,Average Loser Returns,Average Loser Returns (%),Win Rate (%),Average Drawdown,Average Drawdown (%),Max Loss Streak,Buy and Hold Returns,Buy and Hold Returns (%),Annualised Buy and Hold Returns (%),Performance vs Buy and Hold (%)
5,75,8,1,3,2011-01-03,2024-08-01,4959,152,43,109,100000,7006.77,-92993.23,-92.99,-7.15,-611.8,-0.61,10,8,4,4,4589.17,23.85,144,39,105,-900.74,-2.99,5.26,-874.06,-2.94,48,450086.03,350.09,26.93,-98.44
5,75,8,1,4,2011-01-03,2024-08-01,4959,152,43,109,100000,2618.66,-97381.34,-97.38,-7.49,-640.67,-0.64,10,8,4,4,4233.8,31.71,144,39,105,-911.47,-3.98,5.26,-883.4,-3.91,48,450086.03,350.09,26.93,-99.42
5,75,8,1,5,2011-01-03,2024-08-01,4959,152,43,109,100000,958.54,-99041.46,-99.04,-7.62,-651.59,-0.65,10,8,4,4,4031.71,39.49,144,39,105,-911.77,-4.96,5.26,-883.57,-4.87,48,450086.03,350.09,26.93,-99.79
5,75,8,2,1,2011-01-03,2024-08-01,4959,91,31,60,100000,56982.7,-43017.3,-43.02,-3.31,-472.72,-0.47,31,4,3,1,5337.82,7.98,87,28,59,-739.87,-1.0,4.4,-729.31,-0.99,32,450086.03,350.09,26.93,-87.34
5,75,8,2,2,2011-01-03,2024-08-01,4959,91,31,60,100000,31564.07,-68435.93,-68.44,-5.26,-752.04,-0.75,31,4,3,1,7090.94,15.94,87,28,59,-1112.64,-1.99,4.4,-1093.03,-1.97,32,450086.03,350.09,26.93,-92.99
5,75,8,2,3,2011-01-03,2024-08-01,4959,91,31,60,100000,17071.18,-82928.82,-82.93,-6.38,-911.31,-0.91,31,4,3,1,7026.74,23.92,87,28,59,-1276.27,-2.99,4.4,-1249.34,-2.96,32,450086.03,350.09,26.93,-96.21
5,75,8,2,4,2011-01-03,2024-08-01,4959,91,31,60,100000,9037.32,-90962.68,-90.96,-7.0,-999.59,-1.0,31,4,3,1,6164.52,31.89,87,28,59,-1328.97,-3.99,4.4,-1296.28,-3.94,32,450086.03,350.09,26.93,-97.99
5,75,8,2,5,2011-01-03,2024-08-01,4959,91,31,60,100000,4676.38,-95323.62,-95.32,-7.33,-1047.51,-1.05,31,4,3,1,5041.36,39.76,87,28,59,-1327.46,-4.98,4.4,-1290.28,-4.92,32,450086.03,350.09,26.93,-98.96
5,75,8,3,1,2011-01-03,2024-08-01,4959,66,26,40,100000,80124.78,-19875.22,-19.88,-1.53,-301.14,-0.3,66,5,3,2,6189.6,7.95,61,23,38,-833.17,-1.0,7.58,-817.7,-0.98,23,450086.03,350.09,26.93,-82.2
5,75,8,3,2,2011-01-03,2024-08-01,4959,66,26,40,100000,62826.79,-37173.21,-37.17,-2.86,-563.23,-0.56,66,5,3,2,9594.9,15.96,61,23,38,-1395.86,-2.0,7.58,-1363.81,-1.97,23,450086.03,350.09,26.93,-86.04
5,75,8,3,3,2011-01-03,2024-08-01,4959,66,26,40,100000,48122.62,-51877.38,-51.88,-3.99,-786.02,-0.79,66,5,3,2,10991.23,23.89,61,23,38,-1751.37,-2.99,7.58,-1702.81,-2.95,23,450086.03,350.09,26.93,-89.31
5,75,8,3,4,2011-01-03,2024-08-01,4959,66,26,40,100000,36368.98,-63631.02,-63.63,-4.89,-964.11,-0.96,66,5,3,2,11172.73,31.95,61,23,38,-1958.93,-3.99,7.58,-1895.72,-3.94,23,450086.03,350.09,26.93,-91.92
5,75,8,3,5,2011-01-03,2024-08-01,4959,66,26,40,100000,26894.74,-73105.26,-73.11,-5.62,-1107.66,-1.11,66,5,3,2,10533.81,39.94,61,23,38,-2061.87,-4.99,7.58,-1985.63,-4.92,23,450086.03,350.09,26.93,-94.02
5,75,8,4,1,2011-01-03,2024-08-01,4959,50,20,30,100000,86386.23,-13613.77,-13.61,-1.05,-272.28,-0.27,102,4,3,1,6645.85,7.95,46,17,29,-873.85,-1.0,8.0,-848.54,-0.97,18,450086.03,350.09,26.93,-80.81
5,75,8,4,2,2011-01-03,2024-08-01,4959,50,20,30,100000,73686.84,-26313.16,-26.31,-2.02,-526.26,-0.53,102,4,3,1,11078.62,15.93,46,17,29,-1535.38,-1.99,8.0,-1487.16,-1.94,18,450086.03,350.09,26.93,-83.63
5,75,8,4,3,2011-01-03,2024-08-01,4959,50,20,30,100000,62175.46,-37824.54,-37.82,-2.91,-756.49,-0.76,102,4,3,1,13790.98,23.95,46,17,29,-2021.49,-2.99,8.0,-1952.94,-2.91,18,450086.03,350.09,26.93,-86.19
5,75,8,4,4,2011-01-03,2024-08-01,4959,50,20,30,100000,51824.43,-48175.57,-48.18,-3.71,-963.51,-0.96,102,4,3,1,15154.44,31.94,46,17,29,-2365.07,-3.99,8.0,-2278.45,-3.89,18,450086.03,350.09,26.93,-88.49
5,75,8,4,5,2011-01-03,2024-08-01,4959,50,20,30,100000,42803.94,-57196.06,-57.2,-4.4,-1143.92,-1.14,102,4,3,1,15563.35,39.96,46,17,29,-2596.73,-4.99,8.0,-2494.49,-4.86,18,450086.03,350.09,26.93,-90.49
5,75,8,5,1,2011-01-03,2024-08-01,4959,43,20,23,100000,92485.78,-7514.22,-7.51,-0.58,-174.75,-0.17,129,4,4,0,6926.07,7.94,39,16,23,-903.04,-0.99,9.3,-859.47,-0.95,15,450086.03,350.09,26.93,-79.45
5,75,8,5,2,2011-01-03,2024-08-01,4959,43,20,23,100000,84243.29,-15756.71,-15.76,-1.21,-366.44,-0.37,129,4,4,0,12053.49,15.94,39,16,23,-1640.27,-1.99,9.3,-1557.75,-1.9,15,450086.03,350.09,26.93,-81.28
5,75,8,5,3,2011-01-03,2024-08-01,4959,43,20,23,100000,75605.4,-24394.6,-24.39,-1.88,-567.32,-0.57,129,4,4,0,15608.18,23.9,39,16,23,-2226.34,-2.99,9.3,-2109.8,-2.85,15,450086.03,350.09,26.93,-83.2
5,75,8,5,4,2011-01-03,2024-08-01,4959,43,20,23,100000,67153.05,-32846.95,-32.85,-2.53,-763.88,-0.76,129,4,4,0,17950.02,31.96,39,16,23,-2683.26,-3.99,9.3,-2537.64,-3.81,15,450086.03,350.09,26.93,-85.08
5,75,8,5,5,2011-01-03,2024-08-01,4959,43,20,23,100000,58694.27,-41305.73,-41.31,-3.18,-960.6,-0.96,129,4,4,0,19153.91,39.89,39,16,23,-3023.62,-4.99,9.3,-2853.06,-4.76,15,450086.03,350.09,26.93,-86.96
5,75,10,1,1,2011-01-03,2024-08-01,4959,152,43,109,100000,36843.99,-63156.01,-63.16,-4.86,-415.5,-0.42,11,5,3,2,4785.11,9.98,147,40,107,-592.39,-1.0,3.29,-581.37,-0.98,58,450086.03,350.09,26.93,-91.81
5,75,10,1,2,2011-01-03,2024-08-01,4959,152,43,109,100000,12835.16,-87164.84,-87.16,-6.7,-573.45,-0.57,11,5,3,2,4518.18,19.91,147,40,107,-746.64,-2.0,3.29,-729.66,-1.97,58,450086.03,350.09,26.93,-97.15
5,75,10,1,3,2011-01-03,2024-08-01,4959,152,43,109,100000,4287.22,-95712.78,-95.71,-7.36,-629.69,-0.63,11,5,3,2,3177.58,29.86,147,40,107,-759.19,-2.99,3.29,-739.22,-2.95,58,450086.03,350.09,26.93,-99.05
5,75,10,1,4,2011-01-03,2024-08-01,4959,152,43,109,100000,1372.62,-98627.38,-98.63,-7.59,-648.86,-0.65,11,5,3,2,1971.46,39.52,147,40,107,-737.99,-3.98,3.29,-716.59,-3.92,58,450086.03,350.09,26.93,-99.7
5,75,10,1,5,2011-01-03,2024-08-01,4959,152,43,109,100000,446.54,-99553.46,-99.55,-7.66,-654.96,-0.65,11,5,3,2,1154.58,49.34,147,40,107,-716.51,-4.93,3.29,-694.48,-4.86,58,450086.03,350.09,26.93,-99.9
5,75,10,2,1,2011-01-03,2024-08-01,4959,90,30,60,100000,55920.33,-44079.67,-44.08,-3.39,-489.77,-0.49,38,3,3,0,6549.32,9.97,87,27,60,-732.5,-1.0,3.33,-722.84,-0.99,32,450086.03,350.09,26.93,-87.58
5,75,10,2,2,2011-01-03,2024-08-01,4959,90,30,60,100000,30472.94,-69527.06,-69.53,-5.35,-772.52,-0.77,38,3,3,0,8598.98,19.95,87,27,60,-1095.68,-2.0,3.33,-1078.81,-1.97,32,450086.03,350.09,26.93,-93.23
5,75,10,2,3,2011-01-03,2024-08-01,4959,90,30,60,100000,16272.98,-83727.02,-83.73,-6.44,-930.3,-0.93,38,3,3,0,8468.99,29.92,87,27,60,-1254.41,-2.99,3.33,-1232.23,-2.96,32,450086.03,350.09,26.93,-96.38
5,75,10,2,4,2011-01-03,2024-08-01,4959,90,30,60,100000,8503.84,-91496.16,-91.5,-7.04,-1016.62,-1.02,38,3,3,0,7425.11,39.93,87,27,60,-1307.72,-3.99,3.33,-1281.6,-3.94,32,450086.03,350.09,26.93,-98.11
5,75,10,2,5,2011-01-03,2024-08-01,4959,90,30,60,100000,4354.02,-95645.98,-95.65,-7.36,-1062.73,-1.06,38,3,3,0,6091.22,49.61,87,27,60,-1309.42,-4.98,3.33,-1280.34,-4.92,32,450086.03,350.09,26.93,-99.03
5,75,10,3,1,2011-01-03,2024-08-01,4959,62,26,36,100000,82736.45,-17263.55,-17.26,-1.33,-278.44,-0.28,76,4,3,1,7912.46,9.96,58,23,35,-843.33,-1.0,6.45,-830.11,-0.98,23,450086.03,350.09,26.93,-81.62
5,75,10,3,2,2011-01-03,2024-08-01,4959,62,26,36,100000,67075.64,-32924.36,-32.92,-2.53,-531.04,-0.53,76,4,3,1,12502.39,19.92,58,23,35,-1429.9,-2.0,6.45,-1402.78,-1.97,23,450086.03,350.09,26.93,-85.1
5,75,10,3,3,2011-01-03,2024-08-01,4959,62,26,36,100000,53522.52,-46477.48,-46.48,-3.58,-749.64,-0.75,76,4,3,1,14755.75,29.93,58,23,35,-1818.97,-2.99,6.45,-1778.52,-2.96,23,450086.03,350.09,26.93,-88.11
5,75,10,3,4,2011-01-03,2024-08-01,4959,62,26,36,100000,41990.47,-58009.53,-58.01,-4.46,-935.64,-0.94,76,4,3,1,15382.91,39.9,58,23,35,-2061.05,-3.99,6.45,-2008.2,-3.94,23,450086.03,350.09,26.93,-90.67
5,75,10,3,5,2011-01-03,2024-08-01,4959,62,26,36,100000,32441.44,-67558.56,-67.56,-5.2,-1089.65,-1.09,76,4,3,1,14940.7,49.88,58,23,35,-2195.2,-4.99,6.45,-2131.33,-4.93,23,450086.03,350.09,26.93,-92.79
5,75,10,4,1,2011-01-03,2024-08-01,4959,50,20,30,100000,83838.88,-16161.12,-16.16,-1.24,-323.22,-0.32,111,3,3,0,8207.63,9.97,47,17,30,-867.74,-0.99,6.0,-843.59,-0.97,18,450086.03,350.09,26.93,-81.37
5,75,10,4,2,2011-01-03,2024-08-01,4959,50,20,30,100000,69133.28,-30866.72,-30.87,-2.37,-617.33,-0.62,111,3,3,0,13470.14,19.97,47,17,30,-1516.54,-1.99,6.0,-1471.22,-1.94,18,450086.03,350.09,26.93,-84.64
5,75,10,4,3,2011-01-03,2024-08-01,4959,50,20,30,100000,56247.91,-43752.09,-43.75,-3.37,-875.04,-0.88,111,3,3,0,16500.86,29.98,47,17,30,-1984.14,-2.99,6.0,-1920.85,-2.92,18,450086.03,350.09,26.93,-87.5
5,75,10,4,4,2011-01-03,2024-08-01,4959,50,20,30,100000,45096.1,-54903.9,-54.9,-4.22,-1098.08,-1.1,111,3,3,0,17850.54,39.89,47,17,30,-2307.56,-3.99,6.0,-2229.17,-3.89,18,450086.03,350.09,26.93,-89.98
5,75,10,4,5,2011-01-03,2024-08-01,4959,50,20,30,100000,35844.37,-64155.63,-64.16,-4.94,-1283.11,-1.28,111,3,3,0,18111.82,49.93,47,17,30,-2521.09,-4.99,6.0,-2430.51,-4.86,18,450086.03,350.09,26.93,-92.04
5,75,10,5,1,2011-01-03,2024-08-01,4959,38,15,23,100000,94283.59,-5716.41,-5.72,-0.44,-150.43,-0.15,173,3,3,0,8590.42,9.93,35,12,23,-899.65,-1.0,7.89,-863.72,-0.96,15,450086.03,350.09,26.93,-79.05
5,75,10,5,2,2011-01-03,2024-08-01,4959,38,15,23,100000,87245.68,-12754.32,-12.75,-0.98,-335.64,-0.34,173,3,3,0,14759.04,19.87,35,12,23,-1629.47,-1.99,7.89,-1560.68,-1.92,15,450086.03,350.09,26.93,-80.62
5,75,10,5,3,2011-01-03,2024-08-01,4959,38,15,23,100000,79668.04,-20331.96,-20.33,-1.56,-535.05,-0.54,173,3,3,0,18979.3,29.88,35,12,23,-2207.71,-2.99,7.89,-2109.88,-2.88,15,450086.03,350.09,26.93,-82.3
5,75,10,5,4,2011-01-03,2024-08-01,4959,38,15,23,100000,71744.25,-28255.75,-28.26,-2.17,-743.57,-0.74,173,3,3,0,21565.77,39.9,35,12,23,-2655.8,-3.99,7.89,-2532.35,-3.84,15,450086.03,350.09,26.93,-84.06
5,75,10,5,5,2011-01-03,2024-08-01,4959,38,15,23,100000,63575.64,-36424.36,-36.42,-2.8,-958.54,-0.96,173,3,3,0,22764.89,49.85,35,12,23,-2991.97,-4.99,7.89,-2846.16,-4.8,15,450086.03,350.09,26.93,-85.87
5,80,1,1,1,2011-01-03,2024-08-01,4959,122,48,74,100000,73613.05,-26386.95,-26.39,-2.03,-216.29,-0.22,3,46,24,22,771.9,1.0,76,24,52,-814.4,-1.0,37.7,-851.78,-1.07,6,450086.03,350.09,26.93,-83.64
5,80,1,1,2,2011-01-03,2024-08-01,4959,122,48,74,100000,53523.1,-46476.9,-46.48,-3.58,-380.96,-0.38,3,46,24,22,1200.35,2.0,76,24,52,-1338.07,-2.0,37.7,-1366.66,-2.14,6,450086.03,350.09,26.93,-88.11
5,80,1,1,3,2011-01-03,2024-08-01,4959,122,48,74,100000,38451.15,-61548.85,-61.55,-4.73,-504.5,-0.5,3,46,24,22,1408.61,3.0,76,24,52,-1662.43,-3.0,37.7,-1660.47,-3.22,6,450086.03,350.09,26.93,-91.46
5,80,1,1,4,2011-01-03,2024-08-01,4959,122,48,74,100000,27273.9,-72726.1,-72.73,-5.59,-596.12,-0.6,3,46,24,22,1481.34,4.0,76,24,52,-1853.52,-4.0,37.7,-1813.62,-4.29,6,450086.03,350.09,26.93,-93.94
5,80,1,1,5,2011-01-03,2024-08-01,4959,122,48,74,100000,19107.12,-80892.88,-80.89,-6.22,-663.06,-0.66,3,46,24,22,1475.26,4.99,76,24,52,-1957.3,-5.0,37.7,-1880.34,-5.36,6,450086.03,350.09,26.93,-95.75
5,80,1,2,1,2011-01-03,2024-08-01,4959,75,36,39,100000,84096.7,-15903.3,-15.9,-1.22,-212.04,-0.21,10,29,19,10,914.03,1.0,46,17,29,-921.96,-1.0,38.67,-873.17,-0.95,6,450086.03,350.09,26.93,-81.32
5,80,1,2,2,2011-01-03,2024-08-01,4959,75,36,39,100000,70186.72,-29813.28,-29.81,-2.29,-397.51,-0.4,10,29,19,10,1673.18,2.0,46,17,29,-1702.95,-2.0,38.67,-1610.0,-1.89,6,450086.03,350.09,26.93,-84.41
5,80,1,2,3,2011-01-03,2024-08-01,4959,75,36,39,100000,58089.5,-41910.5,-41.91,-3.22,-558.81,-0.56,10,29,19,10,2291.41,3.0,46,17,29,-2355.68,-3.0,38.67,-2222.78,-2.84,6,450086.03,350.09,26.93,-87.09
5,80,1,2,4,2011-01-03,2024-08-01,4959,75,36,39,100000,47737.16,-52262.84,-52.26,-4.02,-696.84,-0.7,10,29,19,10,2785.64,4.0,46,17,29,-2892.31,-4.0,38.67,-2724.13,-3.79,6,450086.03,350.09,26.93,-89.39
5,80,1,2,5,2011-01-03,2024-08-01,4959,75,36,39,100000,38931.86,-61068.14,-61.07,-4.7,-814.24,-0.81,10,29,19,10,3173.14,5.0,46,17,29,-3328.03,-5.0,38.67,-3129.2,-4.74,6,450086.03,350.09,26.93,-91.35
5,80,1,3,1,2011-01-03,2024-08-01,4959,60,32,28,100000,88480.29,-11519.71,-11.52,-0.89,-192.0,-0.19,18,24,16,8,936.01,1.0,36,16,20,-944.0,-1.0,40.0,-834.8,-0.88,6,450086.03,350.09,26.93,-80.34
5,80,1,3,2,2011-01-03,2024-08-01,4959,60,32,28,100000,77773.45,-22226.55,-22.23,-1.71,-370.44,-0.37,18,24,16,8,1758.21,2.0,36,16,20,-1789.55,-2.0,40.0,-1576.09,-1.77,6,450086.03,350.09,26.93,-82.72
5,80,1,3,3,2011-01-03,2024-08-01,4959,60,32,28,100000,67943.19,-32056.81,-32.06,-2.47,-534.28,-0.53,18,24,16,8,2471.38,3.0,36,16,20,-2538.05,-3.0,40.0,-2225.88,-2.66,6,450086.03,350.09,26.93,-84.9
5,80,1,3,4,2011-01-03,2024-08-01,4959,60,32,28,100000,59021.06,-40978.94,-40.98,-3.15,-682.98,-0.68,18,24,16,8,3081.78,4.0,36,16,20,-3192.82,-3.99,40.0,-2788.59,-3.55,6,450086.03,350.09,26.93,-86.89
5,80,1,3,5,2011-01-03,2024-08-01,4959,60,32,28,100000,50934.86,-49065.14,-49.07,-3.77,-817.75,-0.82,18,24,16,8,3600.08,5.0,36,16,20,-3762.97,-4.99,40.0,-3272.73,-4.44,6,450086.03,350.09,26.93,-88.68
5,80,1,4,1,2011-01-03,2024-08-01,4959,49,27,22,100000,93040.74,-6959.26,-6.96,-0.54,-142.03,-0.14,29,21,13,8,950.09,1.0,28,14,14,-961.11,-1.0,42.86,-786.78,-0.82,4,450086.03,350.09,26.93,-79.33
5,80,1,4,2,2011-01-03,2024-08-01,4959,49,27,22,100000,86185.26,-13814.74,-13.81,-1.06,-281.93,-0.28,29,21,13,8,1813.9,2.0,28,14,14,-1853.81,-1.99,42.86,-1512.11,-1.64,4,450086.03,350.09,26.93,-80.85
5,80,1,4,3,2011-01-03,2024-08-01,4959,49,27,22,100000,79404.65,-20595.35,-20.6,-1.58,-420.31,-0.42,29,21,13,8,2589.0,2.99,28,14,14,-2677.3,-2.99,42.86,-2174.77,-2.46,4,450086.03,350.09,26.93,-82.36
5,80,1,4,4,2011-01-03,2024-08-01,4959,49,27,22,100000,72827.89,-27172.11,-27.17,-2.09,-554.53,-0.55,29,21,13,8,3277.58,3.99,28,14,14,-3428.61,-3.99,42.86,-2773.98,-3.28,4,450086.03,350.09,26.93,-83.82
5,80,1,4,5,2011-01-03,2024-08-01,4959,49,27,22,100000,66465.0,-33535.0,-33.54,-2.58,-684.39,-0.68,29,21,13,8,3883.49,5.0,28,14,14,-4110.3,-4.99,42.86,-3311.74,-4.11,4,450086.03,350.09,26.93,-85.23
5,80,1,5,1,2011-01-03,2024-08-01,4959,45,24,21,100000,91201.72,-8798.28,-8.8,-0.68,-195.52,-0.2,36,18,11,7,939.31,0.99,27,13,14,-952.07,-1.0,40.0,-753.07,-0.79,4,450086.03,350.09,26.93,-79.74
5,80,1,5,2,2011-01-03,2024-08-01,4959,45,24,21,100000,82824.79,-17175.21,-17.18,-1.32,-381.67,-0.38,36,18,11,7,1778.09,1.99,27,13,14,-1821.51,-1.99,40.0,-1436.59,-1.58,4,450086.03,350.09,26.93,-81.6
5,80,1,5,3,2011-01-03,2024-08-01,4959,45,24,21,100000,74861.01,-25138.99,-25.14,-1.93,-558.64,-0.56,36,18,11,7,2518.47,2.99,27,13,14,-2610.05,-2.99,40.0,-2052.01,-2.38,4,450086.03,350.09,26.93,-83.37
